Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2c(c1)CCCC2,9,5.844155844155844,9,29.03225806451613,0.3757018,0.393669,0.37377479999999996,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1', 'O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1CC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccc(Cl)cc1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O']",10,0.01989420000000003,160
C=C1CC=CC1=C1Cc2ccccc2CC1=C,8,5.194805194805195,4,12.903225806451612,0.3757018,0.41568565,0.3723334,"['O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O', 'O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O']",17,0.04335225000000004,160
C=C1C=CC(=C2Cc3ccccc3CC2=C)C1,8,5.194805194805195,4,12.903225806451612,0.3757018,0.37809925,0.3757018,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1', 'O=C1CC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1']",17,0.002397450000000023,160
c1ccccc1,7,4.545454545454546,6,19.35483870967742,0.3757018,0.4026685,0.3752162,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1', 'O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1', 'O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1']",6,0.027452299999999985,160
C=C1CC(=C2Cc3ccccc3CC2=C)C=C1c1ccccc1,6,3.896103896103896,3,9.67741935483871,0.3757018,0.393669,0.375459,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc([N+](=O)[O-])c1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(O)cc1', 'O=C1CC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1']",23,0.018210000000000004,160
c1ccc2c(c1)CCC2,5,3.2467532467532463,5,16.129032258064516,0.3757018,0.335689,0.3805547,"['O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1', 'O=C1Nc2ccccc2C1=C1C=C(c2ccccc2)O1', 'CC(=O)C1(c2ccccc2)C(=O)N(C)c2ccccc21', 'O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21', 'O=C1OC(=C2C(=O)Oc3ccc(Br)cc32)N=C1c1ccccc1']",9,-0.04486570000000001,160
C=C1CC(c2ccccc2)=CC1=C1Cc2ccccc2CC1=C,4,2.5974025974025974,2,6.451612903225806,0.3757018,0.40215599999999996,0.3752162,"['O=C1Oc2ccccc2NC1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O']",23,0.026939799999999958,160
C=C1C=CC(=Cc2ccccc2)C1,4,2.5974025974025974,2,6.451612903225806,0.3757018,0.33117825,0.3757018,"['O=C1CC(=Cc2ccccc2O)N=C1c1ccc(Br)cc1', 'O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1']",13,-0.04452354999999997,160
C=C1CC(=Cc2ccccc2)C=C1c1ccccc1,4,2.5974025974025974,2,6.451612903225806,0.3757018,0.33117825,0.3757018,"['O=C1CC(=Cc2ccccc2O)N=C1c1ccc(Br)cc1', 'O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1']",19,-0.04452354999999997,160
c1ccc2cccc2c1,3,1.948051948051948,1,3.225806451612903,0.3757018,0.4163015,0.375459,['O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1'],9,0.040842500000000004,160
C=C1CC(c2cccc2)=CC1=C1Cc2ccccc2CC1=C,3,1.948051948051948,2,6.451612903225806,0.3757018,0.41900355,0.3752162,"['O=C1Oc2ccccc2NC1=C1N=C(c2ccco2)N(O)C1=O', 'O=C1NC(c2ccco2)=NC1=C1Nc2ccccc2OC1=O']",22,0.04378735,160
C=C1C(=Cc2ccccc2)C=C1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.2291495,0.3805547,['O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1'],18,-0.15140520000000002,160
C=C1C=CC1=Cc1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.2291495,0.3805547,['O=C1C(=Cc2ccc(F)cc2)N=C1c1ccccc1'],12,-0.15140520000000002,160
C=C1C=CC(=C2C(=C)Cc3ccccc32)C1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3899521,0.375459,['O=C1OC(=C2C(=O)Oc3ccc(Br)cc32)N=C1c1ccccc1'],16,0.014493100000000037,160
C=C1Cc2ccccc2C1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.0021238,0.3805547,['CC(=O)C1(c2ccccc2)C(=O)N(C)c2ccccc21'],10,-0.3784309,160
C=C1CC(=C2Cc3ccccc3C2=C)C=C1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3879144,0.375459,['O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1'],22,0.012455400000000005,160
C=C1C=CC(=C2Cc3ccccc3C2=C)C1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3879144,0.375459,['O=C1OC(=C2C(=O)c3ccccc3N2O)N=C1c1ccc(F)cc1'],16,0.012455400000000005,160
c1ccc(Cc2cccc2)cc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3312034,0.3805547,['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1'],12,-0.04935130000000004,160
C=C1CC(=C2Cc3ccccc3CC2=C)C=C1c1cccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3312034,0.3805547,['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1'],22,-0.04935130000000004,160
c1ccc(-c2ccc3ccccc23)cc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.4163015,0.375459,['O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1'],15,0.040842500000000004,160
C=C1C(=Cc2ccccc2)C=CC1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3757018,0.38031190000000004,['O=C1C(=Cc2ccccc2O)N=C(c2ccccc2)N1c1ccc(Br)cc1'],19,-0.004610100000000061,160
C=C1CC(=C2CC(=C)c3ccccc3C2)C=C1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3149872,0.3805547,['O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccc(Cl)cc1'],23,-0.0655675,160
c1ccc(-c2cc(-c3ccccc3)c3ccccc23)cc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.4163015,0.375459,['O=Cc1ccc(-c2oc(-c3ccccc3Br)c3ccccc23)cc1'],21,0.040842500000000004,160
c1ccc(-c2ccc(-c3ccccc3)c2)cc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.0682849,0.3805547,['O=C(CBr)COc1ccc(-c2oc(-c3ccccc3)c(F)c2Br)cc1'],17,-0.31226980000000004,160
c1ccc(-c2cccc2)cc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.0682849,0.3805547,['O=C(CBr)COc1ccc(-c2oc(-c3ccccc3)c(F)c2Br)cc1'],11,-0.31226980000000004,160
C=C1Cc2ccccc2C1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.0021238,0.3805547,['CC(=O)C1(c2ccccc2)C(=O)N(C)c2ccccc21'],16,-0.3784309,160
C=C1C=CC(=C2CC(=C)c3ccccc3C2)C1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3149872,0.3805547,['O=C1OC(=C2CC(=O)c3ccccc3N2)N=C1c1ccc(Cl)cc1'],17,-0.0655675,160
C=C1C(=Cc2ccccc2)C=C(c2ccccc2)C1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3757018,0.38031190000000004,['O=C1C(=Cc2ccccc2O)N=C(c2ccccc2)N1c1ccc(Br)cc1'],25,-0.004610100000000061,160
C=C1Cc2ccccc2C1=C1C=CC1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.335689,0.3805547,['O=C1Nc2ccccc2C1=C1C=C(c2ccccc2)O1'],14,-0.04486570000000001,160
C=C1CC(=C2C(=C)Cc3ccccc32)C=C1c1ccccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.3899521,0.375459,['O=C1OC(=C2C(=O)Oc3ccc(Br)cc32)N=C1c1ccccc1'],22,0.014493100000000037,160
C=C1CC(=Cc2ccccc2)C=C(c2ccccc2)C1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.0794136,0.3805547,['O=C1CC(=Cc2ccccc2O)N=C(c2ccccc2)O1'],20,-0.30114110000000005,160
C=c1ccc2c(c1)C(=Cc1ccccc1)C=C2,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.2753757,0.3805547,['O=C(CBr)C1=Cc2ccc(=O)oc2C1=Cc1ccc(F)cc1'],17,-0.10517900000000002,160
C=C1CC=CC1=C(Cc1ccccc1)c1cccc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.4047689,0.375459,['O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1'],19,0.0293099,160
C=C1CC(=Cc2ccccc2)C(=C)c2cc(-c3ccccc3)cc21,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.1648624,0.3805547,['O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21'],24,-0.21569230000000003,160
C=C1CC(=Cc2ccccc2)C(=C)c2cccc21,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.1648624,0.3805547,['O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21'],18,-0.21569230000000003,160
C=C1CC=CC1=C1Cc2ccccc2C1=C,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.2393262,0.3805547,['O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21'],16,-0.14122850000000003,160
c1ccc(-c2ccccc2)cc1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.4188957,0.375459,['O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1'],12,0.043436699999999995,160
C=C1CC(c2ccccc2)=CC1=C1Cc2ccccc2C1=C,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.2393262,0.3805547,['O=C1C(=C2N=C(c3ccc(Cl)cc3)N(O)C2=O)N(O)c2ccccc21'],22,-0.14122850000000003,160
C=C1CC=CC(=Cc2ccccc2)C1,2,1.2987012987012987,1,3.225806451612903,0.3757018,0.0794136,0.3805547,['O=C1CC(=Cc2ccccc2O)N=C(c2ccccc2)O1'],14,-0.30114110000000005,160
C=C1CC(=C2Cc3ccccc3CC2=C)C=C1c1ccc(Cc2ccccc2)c1,1,0.6493506493506493,1,3.225806451612903,0.3757018,0.3312034,0.3805547,['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1'],29,-0.04935130000000004,160
C=C1Cc2ccccc2CC1=C,1,0.6493506493506493,1,3.225806451612903,0.3757018,0.3312034,0.3805547,['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Nc2ccncc2)s1'],12,-0.04935130000000004,160
C=C1Cc2ccccc2C1=C1C=C(c2ccccc2)C1,1,0.6493506493506493,1,3.225806451612903,0.3757018,0.335689,0.3805547,['O=C1Nc2ccccc2C1=C1C=C(c2ccccc2)O1'],20,-0.04486570000000001,160
C=C1CC(c2cccc2)=CC1=C(Cc1ccccc1)c1cccc1,1,0.6493506493506493,1,3.225806451612903,0.3757018,0.4047689,0.375459,['O=C1OC(c2ccco2)=NC1=C(Nc1cccnc1)c1ccco1'],24,0.0293099,160
c1cc2c(c1)CCCC2,1,0.6493506493506493,1,3.225806451612903,0.3757018,0.1648624,0.3805547,['O=C1OC(=Cc2ccc(Cl)cc2)C(=O)c2[nH]c(-c3ccccc3)nc21'],9,-0.21569230000000003,160
C=C1CC(=Cc2ccccc2)C=C1c1ccc(-c2ccccc2)cc1,1,0.6493506493506493,1,3.225806451612903,0.3757018,0.4188957,0.375459,['O=C1OC(=Cc2ccccc2)N=C1c1ccc(-c2ccccc2)cc1'],25,0.043436699999999995,160
C=C1CC=CC1=Cc1ccccc1,16,12.8,8,33.33333333333333,0.3880981,0.3832365,0.417909,"['O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(Cc2ccccc2)=NC1=Cc1ccc(O)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc(F)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccccc2Cl)=NC1=Cc1ccc(Br)cc1']",13,-0.034672499999999995,170
C=C1CC(c2ccccc2)=CC1=Cc1ccccc1,14,11.200000000000001,7,29.166666666666668,0.3880981,0.3838657,0.4175552,"['O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccc(Br)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccc(F)cc2)=NC1=Cc1ccc(F)cc1', 'O=C1OC(c2ccccc2Cl)=NC1=Cc1ccc(Br)cc1']",19,-0.03368950000000004,170
c1ccc2cccc2c1,12,9.6,4,16.666666666666664,0.3880981,0.44912185,0.3832365,"['COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1']",9,0.06588535000000001,170
c1ccc(-c2ccc3ccccc23)cc1,8,6.4,4,16.666666666666664,0.3880981,0.44912185,0.3832365,"['COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1']",15,0.06588535000000001,170
c1ccc2c(c1)CCCC2,7,5.6000000000000005,7,29.166666666666668,0.3880981,0.4182628,0.3826073,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O', 'O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1']",10,0.03565550000000001,170
c1ccc(-c2cc(-c3ccccc3)c3ccccc23)cc1,6,4.8,3,12.5,0.3880981,0.432965,0.3838657,"['COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1']",21,0.04909930000000001,170
C=C1CC(c2ccccc2)=CC1=C1Cc2ccccc2CC1=C,6,4.8,3,12.5,0.3880981,0.4316898,0.3838657,"['O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O']",23,0.047824100000000036,170
C=C1CC=CC1=C1Cc2ccccc2CC1=C,6,4.8,3,12.5,0.3880981,0.4316898,0.3838657,"['O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O']",17,0.047824100000000036,170
C=C1C=CC(=C2Cc3ccccc3CC2=C)C1,4,3.2,2,8.333333333333332,0.3880981,0.417909,0.3840397,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1']",17,0.03386929999999999,170
c1ccccc1,4,3.2,4,16.666666666666664,0.3880981,0.38750615,0.3880981,"['O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1']",6,-0.0005919500000000077,170
C=C1CC(=C2Cc3ccccc3CC2=C)C=C1c1ccccc1,4,3.2,2,8.333333333333332,0.3880981,0.417909,0.3840397,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1']",23,0.03386929999999999,170
c1ccc(-c2cccc2)cc1,2,1.6,1,4.166666666666666,0.3880981,0.3681446,0.3919825,['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1'],11,-0.023837900000000023,170
C=C1CC(=Cc2cccc2)C=C1c1cccc1,2,1.6,1,4.166666666666666,0.3880981,0.3681446,0.3919825,['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1'],17,-0.023837900000000023,170
c1cccc1,2,1.6,2,8.333333333333332,0.3880981,0.419865,0.3880981,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1', 'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O']",5,0.03176689999999999,170
C=C1C=CC(=Cc2cccc2)C1,2,1.6,1,4.166666666666666,0.3880981,0.3681446,0.3919825,['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1'],12,-0.023837900000000023,170
C=c1cc(-c2ccccc2)cc2ccccc12,2,1.6,1,4.166666666666666,0.3880981,0.0,0.3919825,['COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1'],17,-0.3919825,170
C=C1C=CC(=C)c2cc(=C)ccc21,2,1.6,1,4.166666666666666,0.3880981,0.3163132,0.3919825,['O=C1C(Nc2cccnc2)=CC(=O)c2oc(=O)ccc21'],13,-0.0756693,170
C=c1cccc2ccccc12,2,1.6,1,4.166666666666666,0.3880981,0.0,0.3919825,['COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1'],11,-0.3919825,170
C=C1Cc2ccccc2CC1=C1C=Cc2ccccc2C1=C,2,1.6,1,4.166666666666666,0.3880981,0.3311076,0.3919825,['O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O'],22,-0.06087490000000001,170
C=C1C=CC(=C2CC(=C)Cc3ccccc32)C1,2,1.6,1,4.166666666666666,0.3880981,0.3919825,0.3842137,['O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1'],17,0.00776880000000002,170
C=C1CC(Cc2ccccc2)=CC1=Cc1ccccc1,2,1.6,1,4.166666666666666,0.3880981,0.2259023,0.3919825,['O=C1OC(Cc2ccccc2)=NC1=Cc1ccc(O)cc1'],20,-0.1660802,170
C=C1CC(=C2C=C(c3ccccc3)C(=C)C2)c2ccccc2C1,2,1.6,1,4.166666666666666,0.3880981,0.3919825,0.3842137,['O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1'],23,0.00776880000000002,170
c1ccc(-c2cc(-c3cccc3)c3ccccc23)cc1,2,1.6,1,4.166666666666666,0.3880981,0.4715854,0.3842137,['COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O'],20,0.0873717,170
c1ccc(-c2ccc3ccccc23)c1,2,1.6,1,4.166666666666666,0.3880981,0.4715854,0.3842137,['COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O'],14,0.0873717,170
C=C1CC(=Cc2ccccc2)C=C1c1ccccc1,2,1.6,1,4.166666666666666,0.3880981,0.3037838,0.3919825,['O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1'],19,-0.08819870000000002,170
C=C1C=C(Cc2ccccc2)C(=C)c2ccccc21,2,1.6,1,4.166666666666666,0.3880981,0.2310088,0.3919825,['O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21'],19,-0.16097370000000003,170
C=C1C=CC(=C)c2ccccc21,2,1.6,1,4.166666666666666,0.3880981,0.2310088,0.3919825,['O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21'],12,-0.16097370000000003,170
C=C1C=CC(=Cc2ccccc2)C1,2,1.6,1,4.166666666666666,0.3880981,0.3037838,0.3919825,['O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1'],13,-0.08819870000000002,170
C=C1CC(=Cc2cccc2)C=C1c1ccc(-c2ccccc2)c1,1,0.8,1,4.166666666666666,0.3880981,0.3681446,0.3919825,['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1'],23,-0.023837900000000023,170
C1=Cc2ccccc2CC1,1,0.8,1,4.166666666666666,0.3880981,0.3311076,0.3919825,['O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O'],10,-0.06087490000000001,170
C1=CCc2ccccc2C1,1,0.8,1,4.166666666666666,0.3880981,0.2310088,0.3919825,['O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21'],10,-0.16097370000000003,170
C=C1C=C(Cc2ccccc2)C(=C)c2ccc(=C)cc21,1,0.8,1,4.166666666666666,0.3880981,0.3163132,0.3919825,['O=C1C(Nc2cccnc2)=CC(=O)c2oc(=O)ccc21'],20,-0.0756693,170
c1ccc2cccc2c1,24,16.216216216216218,8,33.33333333333333,0.4236618,0.4470806,0.39843765,"['COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1']",9,0.04864295000000002,180
c1ccc(-c2ccc3ccccc23)cc1,16,10.81081081081081,8,33.33333333333333,0.4236618,0.4470806,0.39843765,"['COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1']",15,0.04864295000000002,180
c1ccc(-c2cc(-c3ccccc3)c3ccccc23)cc1,10,6.756756756756757,5,20.833333333333336,0.4236618,0.459029,0.4052847,"['COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1']",21,0.05374430000000002,180
C=C1CC=CC1=Cc1ccccc1,10,6.756756756756757,5,20.833333333333336,0.4236618,0.3869793,0.4295218,"['O=C1NC(c2cccs2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O']",13,-0.04254249999999998,180
C=C1CC(c2cccc2)=CC1=Cc1ccccc1,9,6.081081081081082,5,20.833333333333336,0.4236618,0.3869793,0.4295218,"['O=C1NC(c2cccs2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O']",18,-0.04254249999999998,180
