Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2cocc2c1,23,31.506849315068493,23,95.83333333333334,0.4518237,0.4523115,0.4415426,"['CC(C)c1ccc(-c2oc(-c3ccc(-c4ccc(Cl)cc4)cc3)c3ccccc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CC(C)(C)OC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'FC(F)(Br)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'CC(C)c1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)no1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'C#CCOc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1OC', 'CC(O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1cnc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1', 'COCc1oc(-c2oc(-c3ccccc3)c3ccccc23)cc1OC', 'COc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'NC(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1', 'CC(C)OCc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'O=C(CBr)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)s1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)o1', 'CCc1cc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)no1']",9,0.01076889999999997,340
c1ccoc1,4,5.47945205479452,4,16.666666666666664,0.4518237,0.44983195,0.45497515,"['O=C1OC(=Cc2ccco2)N=C1c1ccccc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1', 'COCc1oc(-c2oc(-c3ccccc3)c3ccccc23)cc1OC', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)o1']",5,-0.005143200000000014,340
c1cnoc1,2,2.73972602739726,2,8.333333333333332,0.4518237,0.41542144999999997,0.45469269999999995,"['Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)no1', 'CCc1cc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)no1']",5,-0.03927124999999998,340
C1=NCOC1,1,1.36986301369863,1,4.166666666666666,0.4518237,0.4415426,0.4523115,['O=C1OC(=Cc2ccco2)N=C1c1ccccc1'],5,-0.01076889999999997,340
c1cscn1,1,1.36986301369863,1,4.166666666666666,0.4518237,0.4416286,0.4523115,['CS(=O)(=O)c1cnc(-c2oc(-c3ccccc3)c3ccccc23)s1'],5,-0.010682899999999995,340
c1ccsc1,1,1.36986301369863,1,4.166666666666666,0.4518237,0.4755935,0.4513359,['CS(=O)(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)s1'],5,0.02425759999999999,340
c1ccccc1,32,52.459016393442624,20,100.0,0.4475808,0.4475808,,"['COCc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OC', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(Br)cc1', 'CCc1ccc(-c2oc(-c3ccc(NC)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1', 'O=C(CBr)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)o1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'COC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OBr', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'O=C(O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'Fc1ccc(-c2cc(-c3oc(-c4ccccc4)c4ccccc34)cc(C(F)(F)F)n2)cc1', 'CCc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1']",6,,350
c1ccc2cocc2c1,19,31.147540983606557,19,95.0,0.4475808,0.4477855,0.4272073,"['COCc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OC', 'CCc1ccc(-c2oc(-c3ccc(NC)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1', 'O=C(CBr)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)o1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'COC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OBr', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'O=C(O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'Fc1ccc(-c2cc(-c3oc(-c4ccccc4)c4ccccc34)cc(C(F)(F)F)n2)cc1', 'CCc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1']",9,0.02057819999999999,350
c1ccoc1,5,8.19672131147541,5,25.0,0.4475808,0.4586626,0.4436078,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(Br)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)o1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)o1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1']",5,0.01505479999999998,350
c1cnoc1,2,3.278688524590164,2,10.0,0.4475808,0.43703025,0.45310130000000004,"['Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'COC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)no1']",5,-0.01607105000000003,350
C1=NCOC1,1,1.639344262295082,1,5.0,0.4475808,0.4272073,0.4477855,['O=C1OC(=Cc2ccco2)N=C1c1ccc(Br)cc1'],5,-0.02057819999999999,350
c1ccsc1,1,1.639344262295082,1,5.0,0.4475808,0.4817728,0.4473761,['CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1'],5,0.0343967,350
c1ccncc1,1,1.639344262295082,1,5.0,0.4475808,0.3597306,0.4477855,['Fc1ccc(-c2cc(-c3oc(-c4ccccc4)c4ccccc34)cc(C(F)(F)F)n2)cc1'],6,-0.08805489999999999,350
c1ccccc1,38,55.072463768115945,23,100.0,0.4571552,0.4571552,,"['N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Br', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1', 'NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1OC', 'COS(=O)(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'CC(C)c1ccc(-c2oc(-c3ccco3)c3ccccc23)cc1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OS(=O)(=O)c1ccc(C)cc1', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'CCc1oc(-c2ccccc2)c2c1C(=O)O2', 'CNc1ccc(-c2oc(-c3ccc(COC)cc3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'O=C[N+]([O-])c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COC(=O)c1oc(-c2ccccc2)c2ccccc12', 'CN(C)c1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'COc1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)co1', 'COCc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'O=CCC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2ccccc2)o1']",6,,360
c1ccc2cocc2c1,21,30.434782608695656,21,91.30434782608695,0.4571552,0.4572437,0.19312705,"['N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Br', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1', 'NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1OC', 'COS(=O)(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'CC(C)c1ccc(-c2oc(-c3ccco3)c3ccccc23)cc1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1OS(=O)(=O)c1ccc(C)cc1', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'CNc1ccc(-c2oc(-c3ccc(COC)cc3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'O=C[N+]([O-])c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COC(=O)c1oc(-c2ccccc2)c2ccccc12', 'CN(C)c1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'COc1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)co1', 'COCc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)cc1', 'O=CCC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1']",9,0.26411664999999995,360
c1ccoc1,8,11.594202898550725,7,30.434782608695656,0.4571552,0.4571552,0.4561053,"['COS(=O)(=O)c1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'CC(C)c1ccc(-c2oc(-c3ccco3)c3ccccc23)cc1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1', 'COc1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)co1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2ccccc2)o1']",5,0.0010498999999999925,360
c1occ2c1CO2,1,1.4492753623188406,1,4.3478260869565215,0.4571552,0.0182232,0.45719944999999995,['CCc1oc(-c2ccccc2)c2c1C(=O)O2'],7,-0.43897624999999996,360
C1=NCOC1,1,1.4492753623188406,1,4.3478260869565215,0.4571552,0.3680309,0.45719944999999995,['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2ccccc2)o1'],5,-0.08916854999999996,360
c1ccccc1,26,48.148148148148145,18,100.0,0.44922305,0.44922305,,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(O)cc1', 'CCOC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'CCOC(=O)c1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)no1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'CC(C)(C)C(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CCOc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'COSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CSc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1', 'O=C1C=NC(=Cc2oc(-c3ccccc3)c3cccnc23)O1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'CSc1ccc(-c2oc(-c3ccc(SC)s3)c3ccccc23)cc1', 'CCNc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'COc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1Br']",6,,370
c1ccc2cocc2c1,16,29.629629629629626,16,88.88888888888889,0.44922305,0.4526877,0.41047754999999997,"['CCOC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'CCOC(=O)c1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)no1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1', 'CC(C)(C)C(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CCOc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'COSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CSc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'CSc1ccc(-c2oc(-c3ccc(SC)s3)c3ccccc23)cc1', 'CCNc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'COc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1Br']",9,0.04221015000000006,370
c1ccoc1,4,7.4074074074074066,4,22.22222222222222,0.44922305,0.45787175,0.44471574999999997,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(O)cc1', 'CCOC(=O)Oc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)o1', 'COSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CSc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccccc23)o1']",5,0.013156000000000057,370
c1ccsc1,3,5.555555555555555,3,16.666666666666664,0.44922305,0.4132579,0.4512916,"['Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CSc1ccc(-c2oc(-c3ccc(SC)s3)c3ccccc23)cc1', 'CCNc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1']",5,-0.038033700000000004,370
C1=NCOC1,2,3.7037037037037033,2,11.11111111111111,0.44922305,0.41047754999999997,0.4526877,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(O)cc1', 'O=C1C=NC(=Cc2oc(-c3ccccc3)c3cccnc23)O1']",5,-0.04221015000000006,370
c1cnoc1,2,3.7037037037037033,2,11.11111111111111,0.44922305,0.4241372,0.4526877,"['CCOC(=O)c1cc(-c2oc(-c3ccc(C)cc3)c3ccccc23)no1', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1']",5,-0.028550500000000034,370
c1cnc2cocc2c1,1,1.8518518518518516,1,5.555555555555555,0.44922305,0.397553,0.4512916,['O=C1C=NC(=Cc2oc(-c3ccccc3)c3cccnc23)O1'],9,-0.053738600000000025,370
c1ccccc1,48,44.44444444444444,35,97.22222222222221,0.44984275,0.4500507,0.431188,"['CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)o1', 'Cc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1Cl', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)s1', 'CCc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)cc1Cl', 'O=Cc1ccc(-c2oc(-c3ccccc3)c3ccc([N+](=O)[O-])cc23)cc1Cl', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'COc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1O', 'Cc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Br', 'Nc1ccc(-c2oc(-c3ccccc3)c3cc(Br)ccc23)cc1Br', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1', 'CSc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CCC(=O)Oc1ccc(-c2oc(-c3ccc(NC)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1', 'CCC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)s1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)o1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1', 'CCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)o1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1', 'COCc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1']",6,0.01886270000000001,380
c1ccc2cocc2c1,36,33.33333333333333,36,100.0,0.44984275,0.44984275,,"['CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)o1', 'Cc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'Nc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1Cl', 'CC(=O)Oc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)s1', 'CCc1ccc(-c2oc(-c3ccccc3)c3ccc(C)cc23)cc1Cl', 'O=Cc1ccc(-c2oc(-c3ccccc3)c3ccc([N+](=O)[O-])cc23)cc1Cl', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'COc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1O', 'Cc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)o3)c3ccccc23)o1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Br', 'Nc1ccc(-c2oc(-c3ccccc3)c3cc(Br)ccc23)cc1Br', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1', 'CSc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CCC(=O)Oc1ccc(-c2oc(-c3ccc(NC)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1', 'CCC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)s1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)o1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(Cl)cc23)cc1', 'CCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)o1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1', 'COCc1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1']",9,,380
c1ccoc1,13,12.037037037037036,12,33.33333333333333,0.44984275,0.43945275,0.45450290000000004,"['CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)o1', 'COC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'Cc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)o3)c3ccccc23)o1', 'CSc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CCC(=O)Oc1ccc(-c2oc(-c3ccc(NC)cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)o1', 'NC(=O)Oc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)o1', 'CCOC(=O)c1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)o1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc([N+](=O)[O-])cc3)c3ccccc23)o1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)o1']",5,-0.01505015000000004,380
c1ccsc1,11,10.185185185185185,11,30.555555555555557,0.44984275,0.4546562,0.4478321,"['CS(=O)(=O)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)s1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1', 'CCC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)s1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CC(C)(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'NC(=O)Oc1ccc(-c2oc(-c3ccccc3)c3ccccc23)s1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)s1']",5,0.0068241,380
